ano,link,paragrafos_resgatados,paragrafos_tratados_sw
2001,http://www1.folha.uol.com.br/fsp/ilustrad/fq1304200114.htm,"['Assim, uma história paralela, que contempla a caça a um ""serial killer"", não demora a se impor ao enredo, e a protagonista Lopez logo estará deixando o garoto de lado para mergulhar na mente doentia de um ""serial killer"" esquizofrênico.', 'A verdadeira perversão aqui, no entanto, não é senão cultural: lúgubres e grotescas, as imagens do universo mental do assassino parecem inspiradas nos videoclipes do cantor, compositor e performer norte-americano Marilyn Manson, o astro andrógino cujo nome dá conta de uma cultura capaz de cultuar, a um só tempo, a esquizofrenia de glamourosas estrelas de cinema (Marilyn Monroe) e de assassinos satânicos (Charles Mason).']","['história paralela contempla caça serial killer demora impor enredo protagonista lopez deixando garoto mergulhar mente doentia serial killer esquizofrênico', 'verdadeira perversão entanto senão cultural lúgubres grotescas imagens universo mental assassino parecem inspiradas videoclipes cantor compositor performer marilyn manson astro andrógino nome conta cultura capaz cultuar esquizofrenia glamourosas estrelas cinema marilyn monroe assassinos satânicos charles mason']"
2001,http://www1.folha.uol.com.br/folha/ilustrada/ult90u12638.shtml,"['Assim, uma história paralela, que contempla a caça a um ""serial killer"", não demora a se impor ao enredo, e a protagonista Lopez logo estará deixando o garoto de lado para mergulhar na mente doentia de um ""serial killer"" esquizofrênico.', 'A verdadeira perversão aqui, no entanto, não é senão cultural: lúgubres e grotescas, as imagens do universo mental do assassino parecem inspiradas nos videoclipes do cantor, compositor e performer norte-americano Marilyn Manson, o astro andrógino cujo nome dá conta de uma cultura capaz de cultuar, a um só tempo, a esquizofrenia de glamourosas estrelas de cinema (Marilyn Monroe) e de assassinos satânicos (Charles Mason).']","['história paralela contempla caça serial killer demora impor enredo protagonista lopez deixando garoto mergulhar mente doentia serial killer esquizofrênico', 'verdadeira perversão entanto senão cultural lúgubres grotescas imagens universo mental assassino parecem inspiradas videoclipes cantor compositor performer marilyn manson astro andrógino nome conta cultura capaz cultuar esquizofrenia glamourosas estrelas cinema marilyn monroe assassinos satânicos charles mason']"
2001,http://www1.folha.uol.com.br/folha/ciencia/ult306u3428.shtml,"['O evento, que promoverá mesas redondas e palestras de especialistas de todo país, vai discutir informações em neurociências; cérebro e esquizofrenia; mal de parkinson; neuropsicofarmacologia e imunidade.']",['evento promoverá mesas redondas palestras especialistas país discutir informações neurociências cérebro esquizofrenia parkinson neuropsicofarmacologia imunidade']
2001,http://www1.folha.uol.com.br/fsp/tvfolha/tv2904200109.htm,"['Entretanto, o namoro da DirecTV com a internet pára por aí, no momento. ""A TV é uma diversão passiva. Temos de, aos pouco, ir educando o consumidor a interagir. Não sofremos de esquizofrenia, ainda há um espaço grande em TV paga a ser explorado"", diz o gerente-geral da DirecTV Brasil, Philippe Boutaud.']",['entretanto namoro directv internet pára tv diversão passiva educando consumidor interagir sofremos esquizofrenia há espaço tv paga explorado directv brasil philippe boutaud']
2001,http://www1.folha.uol.com.br/folha/ilustrada/ult90u13078.shtml,"['Entretanto, o namoro da DirecTV com a internet pára por aí, no momento. ""A TV é uma diversão passiva. Temos de, aos poucos, ir educando o consumidor a interagir. Não sofremos de esquizofrenia, ainda há um espaço grande em TV paga a ser explorado"", diz o gerente-geral da DirecTV Brasil, Philippe Boutaud.']",['entretanto namoro directv internet pára tv diversão passiva poucos educando consumidor interagir sofremos esquizofrenia há espaço tv paga explorado directv brasil philippe boutaud']
2001,http://www1.folha.uol.com.br/fsp/mundo/ft1105200113.htm,"['Folha de S.Paulo - Multimídia: Alan García é suspeito de ser esquizofrênico - 11/05/2001', 'O anúncio de que o ex-presidente Alan García e atual candidato da Apra (Aliança Popular Revolucionária Americana) para o segundo turno nas eleições presidenciais teria recebido tratamento para depressão e esquizofrenia é comparado pelo diário como ""golpe baixo típico de circo e não de uma eleição"".', 'García afirmou ter pedido ajudada a um médico do partido para ser consultado. ""Não se pode dar um diagnóstico de esquizofrenia ou de psicose maníaco-depressiva com uma simples consulta médica.""']","['folha multimídia alan garcía suspeito esquizofrênico', 'anúncio alan garcía atual candidato apra aliança popular revolucionária americana turno eleições presidenciais teria recebido tratamento depressão esquizofrenia comparado diário golpe típico circo eleição', 'garcía afirmou pedido ajudada médico partido consultado diagnóstico esquizofrenia psicose simples consulta médica']"
2001,http://www1.folha.uol.com.br/fsp/ilustrad/fq1105200123.htm,"['O apego de Roberto por seus antigos músicos traz esquizofrenia à formação entremeada com alguns jovens. Samuel Rosa vai bem em ""É Proibido Fumar"" (64), meio Neil Young, mas a velha-guarda desacelera a (agora country) rajada de ""Por Isso Corro Demais "" (67).']",['apego roberto antigos músicos traz esquizofrenia formação entremeada jovens samuel rosa proibido fumar neil young desacelera country rajada corro']
2001,http://www1.folha.uol.com.br/fsp/ciencia/fe1305200108.htm,"['O nome completo do D2 é gene do receptor D2 da dopamina. A substância é um importante neurotransmissor ligado a sensações de prazer e relacionado a certas doenças nervosas como esquizofrenia. Em suas experiências, Blum e Noble compararam material genético de 35 cadáveres de alcoólicos com outro tanto de não-alcoólicos. Acharam o A1 em 69% dos alcoólicos e em 20% dos controles.']",['nome completo gene receptor dopamina substância importante neurotransmissor sensações prazer relacionado certas doenças nervosas esquizofrenia experiências blum noble compararam material genético cadáveres alcoólicos outro acharam alcoólicos controles']
2001,http://www1.folha.uol.com.br/fsp/ciencia/fe1305200104.htm,"['Fundado pelos Institutos Nacionais de Saúde (NIH), dos EUA, o banco recebe cerca de 300 doações por ano e envia entre 5.000 e 6.000 amostras para pesquisadores trabalhando com esquizofrenia, desordem bipolar, doença de Huntington e mal de Alzheimer.', 'Cada amostra é categorizada, organizada e numerada, e os detalhes sobre sexo, idade, saúde e histórico de doenças do doador estão cuidadosamente registrados em um banco de dados cada vez maior. Mas a identidade do doador nunca é revelada. Doações não vêm facilmente, especialmente as de cérebros normais, relata Benes. ""Cientistas sempre precisam de espécimes normais para usar como controle"", diz a pesquisadora, que afirma ter um interesse passional por esquizofrenia. ""Os que estão em famílias que não sofrem de uma desordem neurológica realmente não pensam sobre doação de cérebro"", diz. As pessoas encaram esse órgão particular de forma diferente de fígados, intestinos, córneas e corações. Alguns o vêem como o assento da alma. ""É muito difícil os cérebros virem, por razões que ninguém traduz em palavras"", ela diz.']","['fundado institutos nacionais saúde nih eua banco recebe cerca doações ano envia amostras pesquisadores trabalhando esquizofrenia desordem bipolar doença huntington alzheimer', 'amostra categorizada organizada numerada detalhes sexo idade saúde histórico doenças doador cuidadosamente registrados banco dados identidade doador revelada doações facilmente especialmente cérebros normais relata benes cientistas precisam espécimes normais controle pesquisadora afirma interesse passional esquizofrenia famílias sofrem desordem neurológica realmente pensam doação cérebro pessoas encaram órgão particular diferente fígados intestinos córneas corações vêem assento alma difícil cérebros virem razões ninguém traduz palavras']"
2001,http://www1.folha.uol.com.br/folha/ciencia/ult306u3636.shtml,"['Fundado pelos Institutos Nacionais de Saúde (NIH), dos EUA, o banco recebe cerca de 300 doações por ano e envia entre 5.000 e 6.000 amostras para pesquisadores trabalhando com esquizofrenia, desordem bipolar, doença de Huntington e mal de Alzheimer.', 'Cada amostra é categorizada, organizada e numerada, e os detalhes sobre sexo, idade, saúde e histórico de doenças do doador estão cuidadosamente registrados em um banco de dados cada vez maior. Mas a identidade do doador nunca é revelada. Doações não vêm facilmente, especialmente as de cérebros normais, relata Benes. ""Cientistas sempre precisam de espécimes normais para usar como controle"", diz a pesquisadora, que afirma ter um interesse passional por esquizofrenia. ""Os que estão em famílias que não sofrem de uma desordem neurológica realmente não pensam sobre doação de cérebro"", diz. As pessoas encaram esse órgão particular de forma diferente de fígados, intestinos, córneas e corações. Alguns o vêem como o assento da alma. ""É muito difícil os cérebros virem, por razões que ninguém traduz em palavras"", ela diz.']","['fundado institutos nacionais saúde nih eua banco recebe cerca doações ano envia amostras pesquisadores trabalhando esquizofrenia desordem bipolar doença huntington alzheimer', 'amostra categorizada organizada numerada detalhes sexo idade saúde histórico doenças doador cuidadosamente registrados banco dados identidade doador revelada doações facilmente especialmente cérebros normais relata benes cientistas precisam espécimes normais controle pesquisadora afirma interesse passional esquizofrenia famílias sofrem desordem neurológica realmente pensam doação cérebro pessoas encaram órgão particular diferente fígados intestinos córneas corações vêem assento alma difícil cérebros virem razões ninguém traduz palavras']"
2001,http://www1.folha.uol.com.br/fsp/mundo/ft1705200108.htm,"['Os advogados de defesa dizem que seu cliente sofre de vários problemas mentais, inclusive de esquizofrenia e, por isso, não pode ser considerado responsável por suas ações.']",['advogados defesa cliente sofre problemas mentais esquizofrenia considerado responsável ações']
2001,http://www1.folha.uol.com.br/fsp/ilustrad/fq3105200111.htm,"['O engordamento precoce do gado. As toxinas. As doenças degenerativas. O câncer. Os produtos adoçantes na mesa. A esquizofrenia diet. A paranóia colesterol. O supermercado convertido em templo do consumo. A nutrição videogame. Os seus cardápios neoliberais. A desqualificação das matérias-primas na comida, a desnaturalização dos alimentos.']",['engordamento precoce gado toxinas doenças degenerativas câncer produtos adoçantes mesa esquizofrenia diet paranóia colesterol supermercado convertido templo consumo nutrição videogame cardápios neoliberais desqualificação comida desnaturalização alimentos']
