Jornal,Link,metaforico,paragrafos_resgatados,paragrafos_tratados_sw
Estadão,"https://opiniao.estadao.com.br/noticias/geral,deixem-a-agricultura-trabalhar-imp-,656254",1,"['Os governantes têm reconhecido essas mudanças e louvado o agronegócio por sua contribuição ao crescimento e à segurança da economia. Mas têm adotado uma política esquizofrênica, acentuada nos oito anos de administração petista. O governo tem uma área encarregada de promover a expansão do agronegócio - o Ministério da Agricultura - e outras empenhadas em fustigá-lo - com os Ministérios do Desenvolvimento Agrário e do Meio Ambiente na liderança.']",['governantes reconhecido mudanças louvado agronegócio contribuição crescimento segurança economia adotado política esquizofrênica acentuada anos administração petista governo encarregada promover expansão agronegócio ministério agricultura empenhadas ministérios desenvolvimento agrário ambiente liderança']
Estadão,"https://cultura.estadao.com.br/noticias/geral,lulina-e-seu-insolito-patchwork-musical-imp-,655806",1,"['Onívoro é uma boa definição. Mas a diferença de estilos desse disco se explica justamente por eu não ter um plano de uma unidade final. Eu ia me deixando levar pelo clima que as frases de cada mês pediam. A diversidade também vem do fato de eu distribuir entre os meninos da banda a produção das músicas. No começo, eu compus algumas sozinhas e várias em parceria com Leo Monstro, meu tecladista e braço direito. Depois, tive a ajuda de Missionário José (baixista) e André Édipo (guitarrista) para produzir quase metade do disco. Daí a esquizofrenia sonora do álbum, que, por ter temáticas tão diversas e nenhum foco, nos permitia experimentar bastante nos arranjos.']",['onívoro definição diferença estilos disco explica justamente plano unidade ia deixando levar clima frases pediam diversidade fato distribuir meninos banda produção músicas começo compus sozinhas várias parceria leo monstro tecladista braço direito ajuda missionário josé baixista andré édipo guitarrista produzir quase metade disco daí esquizofrenia sonora álbum temáticas diversas nenhum foco permitia experimentar arranjos']
Estadão,"https://opiniao.estadao.com.br/noticias/geral,cartas-06122010-imp-,650014",1,"['Uma política macroeconômica esquizofrênica abalou as últimas decisões das autoridades brasileiras. Enquanto o Conselho Monetário Nacional e o Banco Central revigoraram o depósito compulsório dos bancos, provocando um enxugamento de R$ 61 bilhões no crédito, medida indispensável para enfrentar as sequelas pós-eleitorais, o ministro Guido Mantega, o liberal e desenvolvimentista, prorroga, imotivadamente, até 2020 o regime tributário especial para as montadoras e indústrias de autopeças do Norte, Nordeste e Centro-Oeste. E conserva por mais um ano o benefício do IPI às madeireiras, que, de resto, não tem sido percebido na ponta do consumo. Essas instâncias decisórias parecem tocar numa orquestra mambembe e dissonante.']",['política macroeconômica esquizofrênica abalou últimas decisões autoridades brasileiras monetário nacional banco central revigoraram depósito compulsório bancos provocando enxugamento bilhões crédito medida indispensável enfrentar sequelas ministro guido mantega liberal desenvolvimentista prorroga imotivadamente regime tributário especial montadoras indústrias autopeças norte nordeste conserva ano benefício ipi madeireiras resto sido percebido ponta consumo instâncias decisórias parecem tocar orquestra mambembe dissonante']
Estadão,"https://cultura.estadao.com.br/noticias/geral,overdose-desequilibrada-de-schumann-imp-,649899",1,"['Pouca gente entendeu o motivo dessa trombada de repertório. É de fato uma situação esquizofrênica. A Osusp foi criada em 1975 e a Ocam 20 anos depois. Mas institucionalmente jamais se falaram. Deveriam ser uma o prolongamento natural da outra - e obedecer a um comando único. Nenhum reitor, nesses 35 anos, tomou esta atitude lógica. Pior. Ninguém ganha, todo mundo perde. A Osusp não completa seus quadros e por isso contrata dezenas de músicos a cada concerto, o que custa bom dinheiro e impede a construção de uma sonoridade própria; e a Ocam recorre a patrocínios para se viabilizar. O bate-cabeça na programação é só a ponta do imbróglio.']",['gente entendeu motivo trombada repertório fato situação esquizofrênica osusp criada ocam anos institucionalmente jamais falaram deveriam prolongamento natural obedecer comando único nenhum reitor nesses anos tomou atitude lógica pior ninguém ganha mundo perde osusp completa quadros contrata dezenas músicos concerto dinheiro impede construção sonoridade própria ocam recorre patrocínios viabilizar programação ponta imbróglio']
Estadão,"https://cultura.estadao.com.br/noticias/geral,rammstein-frita-os-ouvidos-e-a-alma-imp-,648284",1,"['Um pano preto cobria todo o palco antes de o show começar. Quando caiu o pano preto, surgiu uma segunda cortina com um grande retângulo vermelho, e som e luzes explodiram atrás, iluminando o público com uma luz sinistra. O pano finalmente caiu. O vocalista Till Lindeman estava parado no centro do palco, olhando para o alto, com um avental de açougueiro, penas vermelhas nas orelhas, uma lanterna dentro da boca. Era como se um carnavalesco esquizofrênico tivesse montado a cena - e imaginado essa espécie de Cirque du Soleil das Profundezas.']",['pano preto cobria palco show começar caiu pano preto surgiu cortina retângulo vermelho som luzes explodiram iluminando público luz sinistra pano finalmente caiu vocalista till lindeman parado centro palco olhando alto avental açougueiro penas vermelhas orelhas lanterna boca carnavalesco esquizofrênico tivesse montado cena imaginado espécie cirque du soleil profundezas']
Estadão,"https://economia.estadao.com.br/noticias/geral,pais-pode-fazer-pouco-para-conter-a-alta-do-real-imp-,647291",1,"['Afinal, temos uma situação esquizofrênica em que o Ministério da Fazenda amplia o gasto, e portanto, a demanda, e ao Banco Central (BC) cabe coibir o excesso da demanda via taxa de juros.']",['afinal situação esquizofrênica ministério fazenda amplia gasto demanda banco central bc cabe coibir excesso demanda via taxa juros']
Estadão,https://esportes.estadao.com.br/blogs/antero-greco/noites-de-insonia/,1,"['O Palmeiras joga hoje, para contrariedade de seu gestor – e o Flu que se preocupe e não se meta a fazer festa adiantada. Parece contraditório, e é, como o próprio Palestra. Com força máxima (sem ironia) ou com formação meia-boca, o alviverde é tão imprevisível e esquizofrênico que não me surpreenderá se vier a roubar pontos do líder. O mínimo a se cobrar de seus jogadores é postura decente. Não importa a pressão de três ou quatro folgados que ameaçam partir pra ignorância, se a equipe não entregar o ouro. Esses sujeitos, no fundo, não são palmeirenses, têm comportamento egoísta e também ignoram as glórias do clube.']",['palmeiras joga hoje contrariedade gestor flu preocupe meta festa adiantada contraditório palestra força máxima ironia formação alviverde imprevisível esquizofrênico surpreenderá vier roubar líder mínimo cobrar jogadores postura decente importa pressão folgados ameaçam pra ignorância equipe entregar ouro sujeitos fundo palmeirenses comportamento egoísta ignoram glórias clube']
Estadão,"https://opiniao.estadao.com.br/noticias/geral,e-por-falar-das-nossas-prisoes-imp-,646043",1,"['Ou vivemos numa sociedade completamente esquizofrênica ou alguma coisa está errada. Como é possível haver discursos tão antagônicos sobre o mesmo problema? A verdade é que estão todos certos. A sociedade, no seu todo, está sã. Esquizofrênico é o sistema.']",['vivemos sociedade completamente esquizofrênica alguma errada haver discursos antagônicos problema verdade certos sociedade sã esquizofrênico']
Estadão,"https://cultura.estadao.com.br/noticias/geral,retrato-em-alta-definicao-de-um-rapper-ultrapop-imp-,645893",1,"['É um disco difícil de digerir. A insistência do rapper em dissecar as profundezas de seu ego com um bisturi impiedoso dá um tom quase doentio à sequência de faixas. Em Hell of a Life, ele detalha, da pista de dança ao banheiro, seu romance com uma atriz pornô. Monster tem participações dos galácticos Jay-Z, Rick Ross e Justin Vernon (da famosa banda indie Bon Iver) e culmina com um verso perturbador e esquizofrênico pela jovem rapper Nicki Minaj, que descreve em detalhes sórdidos a monstruosidade de seu ego.']",['disco difícil digerir insistência rapper dissecar profundezas ego bisturi impiedoso tom quase doentio sequência faixas hell of life detalha pista dança banheiro romance atriz pornô monster participações galácticos rick ross justin vernon famosa banda indie bon iver culmina verso perturbador esquizofrênico jovem rapper nicki minaj descreve detalhes sórdidos monstruosidade ego']
Estadão,"https://opiniao.estadao.com.br/noticias/geral,cartas-24112010-imp-,644361",1,['Discurso esquizofrênico: a futura presidente não manterá Henrique Meirelles na presidência do Banco Central por discordar de sua posição sobre autonomia dos juros... Mas afirma que a autonomia do BC será mantida em qualquer situação! Parece que discursos contraditórios são e continuarão sendo a tônica do governo...'],['discurso esquizofrênico futura presidente manterá henrique meirelles presidência banco central discordar autonomia juros afirma autonomia bc será mantida situação discursos contraditórios continuarão sendo tônica governo']
Estadão,"https://sustentabilidade.estadao.com.br/noticias/geral,brasil-perdeu-r-7-4-bi-em-gas-natural-desperdicado,643550",1,"['No mercado doméstico, o setor mergulhou num movimento esquizofrênico, destaca o diretor do Centro Brasileiro de Infraestrutura (CBIE), Adriano Pires. Além de queimar parte expressiva da produção e importar gás da Bolívia (referente a um contrato antigo), o preço está acima da média do mercado mundial. Entre 2004 e 2010, subiu mais de 266%, segundo a Associação Brasileira de Grandes Consumidores Industriais de Energia e de Consumidores Livres (Abrace).']",['mercado doméstico setor mergulhou movimento esquizofrênico destaca diretor centro brasileiro infraestrutura cbie adriano pires queimar expressiva produção importar gás bolívia referente contrato antigo preço acima média mercado mundial subiu associação brasileira consumidores industriais energia consumidores livres abrace']
Estadão,"https://economia.estadao.com.br/noticias/mercados,bolsas-de-ny-fecham-em-alta-de-olho-na-irlanda-e-china,44190e",1,"['Além dos receios com a China e com as economias europeias, os investidores disseram também que o mercado segue nervoso com os efeitos de longo prazo do programa de compra de Treasuries do Fed. ""Há esquizofrenia sobre alguns assuntos - um deles é o afrouxamento quantitativo"", disse Fred Fraenkel, vice-presidente da Beacon Trust Company. ""Os participantes do mercado que estão concentrados no curto prazo gostaram do programa do Fed"", que deve evitar um novo mergulho na recessão, mas os outros estão preocupados com a possibilidade de inflação, acrescentou. As informações são da Dow Jones.']",['receios china economias europeias investidores disseram mercado segue nervoso efeitos longo prazo programa compra treasuries fed há esquizofrenia assuntos deles afrouxamento quantitativo disse fred fraenkel beacon trust company participantes mercado concentrados curto prazo gostaram programa fed evitar mergulho recessão preocupados possibilidade inflação acrescentou informações dow jones']
