jornal,coluna,data,titulo,link,metaforico,paragrafos_resgatados,paragrafos_tratados_sw
Folha de S. Paulo,Mundo,2001-11-05,Alan García é suspeito de ser esquizofrênico,https://www1.folha.uol.com.br/fsp/mundo/ft1105200113.htm,0,"['Folha de S.Paulo - Multimídia: Alan García é suspeito de ser esquizofrênico - 11/05/2001', 'O anúncio de que o ex-presidente Alan García e atual candidato da Apra (Aliança Popular Revolucionária Americana) para o segundo turno nas eleições presidenciais teria recebido tratamento para depressão e esquizofrenia é comparado pelo diário como ""golpe baixo típico de circo e não de uma eleição"".', 'García afirmou ter pedido ajudada a um médico do partido para ser consultado. ""Não se pode dar um diagnóstico de esquizofrenia ou de psicose maníaco-depressiva com uma simples consulta médica.""']","['folha multimídia alan garcía suspeito esquizofrênico', 'anúncio alan garcía atual candidato apra aliança popular revolucionária americana turno eleições presidenciais teria recebido tratamento depressão esquizofrenia comparado diário golpe típico circo eleição', 'garcía afirmou pedido ajudada médico partido consultado diagnóstico esquizofrenia psicose simples consulta médica']"
Folha de S. Paulo,Ciência,2001-05-13,Gene do alcoolismo,https://www1.folha.uol.com.br/fsp/ciencia/fe1305200108.htm,0,"['O nome completo do D2 é gene do receptor D2 da dopamina. A substância é um importante neurotransmissor ligado a sensações de prazer e relacionado a certas doenças nervosas como esquizofrenia. Em suas experiências, Blum e Noble compararam material genético de 35 cadáveres de alcoólicos com outro tanto de não-alcoólicos. Acharam o A1 em 69% dos alcoólicos e em 20% dos controles.']",['nome completo gene receptor dopamina substância importante neurotransmissor sensações prazer relacionado certas doenças nervosas esquizofrenia experiências blum noble compararam material genético cadáveres alcoólicos outro acharam alcoólicos controles']
Folha de S. Paulo,Ciência,2001-05-13,Cérebros para viagem,https://www1.folha.uol.com.br/fsp/ciencia/fe1305200104.htm,0,"['Fundado pelos Institutos Nacionais de Saúde (NIH), dos EUA, o banco recebe cerca de 300 doações por ano e envia entre 5.000 e 6.000 amostras para pesquisadores trabalhando com esquizofrenia, desordem bipolar, doença de Huntington e mal de Alzheimer.', 'Cada amostra é categorizada, organizada e numerada, e os detalhes sobre sexo, idade, saúde e histórico de doenças do doador estão cuidadosamente registrados em um banco de dados cada vez maior. Mas a identidade do doador nunca é revelada. Doações não vêm facilmente, especialmente as de cérebros normais, relata Benes. ""Cientistas sempre precisam de espécimes normais para usar como controle"", diz a pesquisadora, que afirma ter um interesse passional por esquizofrenia. ""Os que estão em famílias que não sofrem de uma desordem neurológica realmente não pensam sobre doação de cérebro"", diz. As pessoas encaram esse órgão particular de forma diferente de fígados, intestinos, córneas e corações. Alguns o vêem como o assento da alma. ""É muito difícil os cérebros virem, por razões que ninguém traduz em palavras"", ela diz.']","['fundado institutos nacionais saúde nih eua banco recebe cerca doações ano envia amostras pesquisadores trabalhando esquizofrenia desordem bipolar doença huntington alzheimer', 'amostra categorizada organizada numerada detalhes sexo idade saúde histórico doenças doador cuidadosamente registrados banco dados identidade doador revelada doações facilmente especialmente cérebros normais relata benes cientistas precisam espécimes normais controle pesquisadora afirma interesse passional esquizofrenia famílias sofrem desordem neurológica realmente pensam doação cérebro pessoas encaram órgão particular diferente fígados intestinos córneas corações vêem assento alma difícil cérebros virem razões ninguém traduz palavras']"
Folha de S. Paulo,Mundo,2001-05-17,Execução de doente mental é cancelada no último minuto,https://www1.folha.uol.com.br/fsp/mundo/ft1705200108.htm,0,"['Os advogados de defesa dizem que seu cliente sofre de vários problemas mentais, inclusive de esquizofrenia e, por isso, não pode ser considerado responsável por suas ações.']",['advogados defesa cliente sofre problemas mentais esquizofrenia considerado responsável ações']
Folha de S. Paulo,Reuters,2001-06-15,"Apesar de protestos, EUA executam esquizofrênico",https://www1.folha.uol.com.br/folha/reuters/ult112u2519.shtml,0,"['Folha Online - Reuters - Apesar de protestos, EUA executam esquizofrênico - 15/06/2001', 'Apesar dos protestos no Exterior e dentro do país, o Estado norte-americano de Ohio executou hoje um homem descrito por seus advogados como esquizofrênico e sem condições mentais de entender o que estava acontecendo com ele.', 'Advogados de Scott afirmaram que ele tinha um longo histórico de doenças mentais não tratadas, incluindo esquizofrenia, que o faziam incapaz de compreender por que seria executado, argumento rejeitado pela Justiça em várias instâncias.', 'Vindo de uma família de 11 filhos de pais alcoólatras e que violentavam as crianças, Scott nunca recebeu tratamento psiquiátrico, apesar de um irmão seu, também esquizofrênico, ter sido internado várias vezes em instituições, disseram seus advogados.']","['folha online reuters apesar protestos eua executam esquizofrênico', 'apesar protestos exterior país ohio executou hoje homem descrito advogados esquizofrênico condições mentais entender acontecendo', 'advogados scott afirmaram tinha longo histórico doenças mentais tratadas incluindo esquizofrenia faziam incapaz compreender executado argumento rejeitado justiça várias instâncias', 'família filhos pais alcoólatras violentavam crianças scott recebeu tratamento psiquiátrico apesar irmão esquizofrênico sido internado várias instituições disseram advogados']"
Folha de S. Paulo,Equilibrio,2001-05-07,Lacrar o estômago para não morrer pela boca,https://www1.folha.uol.com.br/fsp/equilibrio/eq0507200113.htm,0,"['Pacientes que apresentam distúrbios emocionais graves, como depressão profunda ou esquizofrenia, também devem ser barrados. Para muitos obesos, comer é uma das maiores fontes de prazer. Impedir essa sensação pode piorar o quadro depressivo. ""Cerca de 20% dos pacientes podem apresentar depressão. Mas a maior parte se diz feliz com os resultados e diz que faria novamente a operação, mesmo com as dificuldades do pós-operatório"", diz o psiquiatra Adriano Segal, do Ambulatório de Bulimia e Transtornos Alimentares do HC.']",['pacientes apresentam distúrbios emocionais graves depressão profunda esquizofrenia barrados obesos comer maiores fontes prazer impedir sensação piorar quadro depressivo cerca pacientes apresentar depressão feliz resultados faria novamente operação dificuldades psiquiatra adriano segal ambulatório bulimia transtornos alimentares hc']
Folha de S. Paulo,Equilíbrio e Saúde,2001-05-07,Cirurgias dão esperança contra obesidade mórbida,https://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u194.shtml,0,"['Pacientes que apresentam distúrbios emocionais graves, como depressão profunda ou esquizofrenia, também devem ser barrados. Para muitos obesos, comer é uma das maiores fontes de prazer. Impedir essa sensação pode piorar o quadro depressivo.']",['pacientes apresentam distúrbios emocionais graves depressão profunda esquizofrenia barrados obesos comer maiores fontes prazer impedir sensação piorar quadro depressivo']
Folha de S. Paulo,Equilibrio,2001-12-07,Fasano ensina culinária a pacientes de ONG,https://www1.folha.uol.com.br/fsp/equilibrio/eq1207200115.htm,0,"['Os ""chefs de cozinha"", pacientes em tratamento de paranóia, transtorno mental severo, esquizofrenia e psicose, estão dando duro para se profissionalizar e formar uma cooperativa. Andrea deu algumas dicas de como entrar no mercado. Para começar, destacou o cuidado com a higiene, vestindo touca, luva e máscara em todo mundo antes de o chef Almir Gomes botar as panelas para funcionar. ""Tem que usar máscara porque a respiração vai na comida. O ideal é o chef não ter nem barba"", disse Andrea. ""A gente, além de doido, vai andar de máscara por aí?"", brincou a aprendiz Maria Imaculada, 43.']",['chefs cozinha pacientes tratamento paranóia transtorno mental severo esquizofrenia psicose dando duro profissionalizar formar cooperativa andrea deu dicas entrar mercado começar destacou cuidado higiene vestindo touca luva máscara mundo chef almir gomes botar panelas funcionar máscara respiração comida ideal chef barba disse andrea gente doido andar máscara brincou aprendiz maria imaculada']
Folha de S. Paulo,Reuters,2001-07-19,Novo remédio para esquizofrenia promete menos efeito colateral,https://www1.folha.uol.com.br/folha/reuters/ult112u3660.shtml,0,"['Folha Online - Reuters - Novo remédio para esquizofrenia promete menos efeito colateral - 19/07/2001', 'Um novo medicamento para esquizofrenia promete aliar a eficácia terapêutica à redução de efeitos colaterais normalmente associados aos antipsicóticos, classe à qual pertence a droga, informou ontem o fabricante do remédio.', 'A ziprasidona é o mais novo integrante da chamada segunda geração de antipsicóticos, drogas mais modernas usadas no tratamento da esquizofrenia que surgiram no final da década de 1980 e que também incluem clozapina e a risperidona.', 'A esquizofrenia, que atinge cerca de 1% da população mundial, é um transtorno mental crônico com manifestação no início da vida adulta, entre 20 e 25 anos. A doença, normalmente tratada com medicamentos e psicoterapia, é de alto custo do ponto de vista da saúde pública.']","['folha online reuters remédio esquizofrenia promete efeito colateral', 'medicamento esquizofrenia promete aliar eficácia terapêutica redução efeitos colaterais normalmente associados antipsicóticos classe pertence droga informou fabricante remédio', 'ziprasidona integrante chamada geração antipsicóticos drogas modernas usadas tratamento esquizofrenia surgiram década incluem clozapina risperidona', 'esquizofrenia atinge cerca população mundial transtorno mental crônico manifestação início vida adulta anos doença normalmente tratada medicamentos psicoterapia alto custo vista saúde pública']"
Folha de S. Paulo,Equilibrio,2001-07-26,Novo medicamento trata esquizofrenia,https://www1.folha.uol.com.br/fsp/equilibrio/eq2607200103.htm,0,"['Folha de S.Paulo - Poucas e boas: Novo medicamento trata esquizofrenia - 26/07/2001', 'Chega neste mês ao Brasil um novo antipsicótico para tratamento de esquizofrenia que causa menos efeitos colaterais que os demais medicamentos. O Geodon (ziprasidona) foi avaliado pelo maior programa clínico já realizado com antipsicóticos, que envolveu mais de 5.000 pacientes em todo o mundo.', 'Considerada um transtorno mental crônico, a esquizofrenia geralmente manifesta-se entre o final da adolescência e o começo da vida adulta, mais cedo nos homens (entre 20 e 25 anos) que nas mulheres (entre 25 e 30 anos). Entre os sintomas da doença estão alucinações, delírios, desagregação do pensamento, agitação, depressão, isolamento e falta de motivação.', 'No Brasil, há cerca de 1,5 milhão de pacientes com esquizofrenia -0,9% da população-, dos quais apenas 600 mil estão em tratamento regular. A doença não tem cura, mas pode ser controlada. Além de medicação, o tratamento inclui terapia e orientação familiar. Estima-se que os custos mundiais com serviços médico-hospitalares, medicamentos e perda de produtividade decorrentes da esquizofrenia sejam de aproximadamente US$ 100 bilhões por ano.']","['folha poucas boas medicamento trata esquizofrenia', 'chega brasil antipsicótico tratamento esquizofrenia causa efeitos colaterais medicamentos geodon ziprasidona avaliado programa clínico realizado antipsicóticos envolveu pacientes mundo', 'considerada transtorno mental crônico esquizofrenia geralmente adolescência começo vida adulta homens anos mulheres anos sintomas doença alucinações delírios desagregação pensamento agitação depressão isolamento motivação', 'brasil há cerca milhão pacientes esquizofrenia tratamento regular doença cura controlada medicação tratamento inclui terapia orientação familiar custos mundiais serviços medicamentos perda produtividade decorrentes esquizofrenia sejam aproximadamente bilhões ano']"
